HH_ID,Region,HHsize,HHincome,Car_own,NofTrips,Walk_share,Auto_share,Transit_share,Taxi_share,Bike_share,Other_share
243157,C,3,3,1,6,0.67,0.00,0.00,0.00,0.00,0.33
243189,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
243208,C,1,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
243241,B,4,4,1,14,0.57,0.14,0.29,0.00,0.00,0.00
243264,A,2,5,1,4,0.00,1.00,0.00,0.00,0.00,0.00
243284,A,1,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
243309,B,4,4,1,8,0.50,0.25,0.25,0.00,0.00,0.00
243368,C,3,4,2,12,0.67,0.00,0.33,0.00,0.00,0.00
243453,C,3,4,2,12,0.67,0.00,0.33,0.00,0.00,0.00
243505,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
243541,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
243561,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
243612,B,2,4,1,4,0.00,0.50,0.00,0.50,0.00,0.00
243647,B,3,4,1,10,0.40,0.20,0.40,0.00,0.00,0.00
243681,C,3,3,2,16,0.50,0.00,0.50,0.00,0.00,0.00
243712,B,3,4,1,12,0.50,0.17,0.33,0.00,0.00,0.00
244145,B,4,4,1,17,0.76,0.06,0.12,0.00,0.00,0.06
244290,C,2,2,1,14,0.57,0.00,0.43,0.00,0.00,0.00
244373,C,1,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
244667,B,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
244686,B,1,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
244713,B,2,5,1,10,0.60,0.00,0.40,0.00,0.00,0.00
244746,B,3,5,1,14,0.71,0.14,0.14,0.00,0.00,0.00
244765,B,3,3,1,6,0.67,0.33,0.00,0.00,0.00,0.00
244772,B,4,3,1,18,0.67,0.00,0.33,0.00,0.00,0.00
244898,B,3,4,1,10,0.60,0.00,0.20,0.00,0.20,0.00
244955,B,4,4,1,18,0.67,0.00,0.33,0.00,0.00,0.00
244993,A,5,5,1,20,0.60,0.10,0.30,0.00,0.00,0.00
245036,B,3,5,1,14,0.43,0.14,0.43,0.00,0.00,0.00
245058,C,3,5,1,6,1.00,0.00,0.00,0.00,0.00,0.00
245060,B,3,4,1,12,0.67,0.17,0.17,0.00,0.00,0.00
245089,B,4,5,1,14,0.71,0.14,0.14,0.00,0.00,0.00
245130,C,3,4,1,22,0.64,0.00,0.36,0.00,0.00,0.00
245158,C,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
245173,A,3,5,1,4,0.00,1.00,0.00,0.00,0.00,0.00
245185,C,4,3,2,6,0.67,0.00,0.00,0.00,0.33,0.00
245200,C,2,3,2,8,0.75,0.00,0.25,0.00,0.00,0.00
245281,B,4,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
245316,B,1,2,1,4,0.50,0.50,0.00,0.00,0.00,0.00
245317,B,2,4,1,9,0.44,0.33,0.22,0.00,0.00,0.00
245333,B,2,2,1,4,0.50,0.50,0.00,0.00,0.00,0.00
245348,C,3,4,2,13,0.54,0.00,0.15,0.00,0.31,0.00
245377,B,4,5,1,16,0.38,0.25,0.25,0.00,0.13,0.00
245388,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
245390,A,4,5,1,11,0.00,1.00,0.00,0.00,0.00,0.00
245401,B,4,5,1,12,0.50,0.50,0.00,0.00,0.00,0.00
245417,B,4,4,2,10,0.40,0.20,0.10,0.00,0.30,0.00
245420,C,2,3,1,11,0.82,0.00,0.18,0.00,0.00,0.00
245440,B,1,3,1,4,0.50,0.50,0.00,0.00,0.00,0.00
245454,B,2,2,1,6,0.67,0.33,0.00,0.00,0.00,0.00
245459,C,1,1,2,3,1.00,0.00,0.00,0.00,0.00,0.00
245489,C,3,1,2,22,0.55,0.00,0.45,0.00,0.00,0.00
245496,C,1,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
245499,C,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
245504,A,2,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
245511,C,3,5,1,6,0.67,0.00,0.33,0.00,0.00,0.00
245523,A,3,4,1,10,0.40,0.40,0.20,0.00,0.00,0.00
245538,C,3,3,2,4,0.50,0.00,0.00,0.00,0.50,0.00
245554,B,4,5,1,12,0.67,0.17,0.17,0.00,0.00,0.00
245568,A,4,4,1,18,0.44,0.11,0.44,0.00,0.00,0.00
245607,C,3,3,2,8,0.50,0.00,0.50,0.00,0.00,0.00
246139,C,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
246249,C,3,4,1,12,0.50,0.00,0.50,0.00,0.00,0.00
246337,C,2,5,2,14,0.57,0.00,0.43,0.00,0.00,0.00
246657,B,2,5,1,8,0.50,0.25,0.25,0.00,0.00,0.00
246740,C,3,4,1,8,0.75,0.00,0.25,0.00,0.00,0.00
246751,B,3,4,1,10,0.80,0.00,0.20,0.00,0.00,0.00
246772,B,3,5,1,21,0.57,0.00,0.43,0.00,0.00,0.00
246789,B,5,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
246800,B,3,5,1,10,0.60,0.20,0.20,0.00,0.00,0.00
246822,B,2,3,2,14,0.57,0.00,0.43,0.00,0.00,0.00
246832,B,2,4,1,10,0.60,0.00,0.40,0.00,0.00,0.00
246842,B,2,4,1,12,0.50,0.00,0.50,0.00,0.00,0.00
246866,B,3,4,1,13,0.69,0.00,0.31,0.00,0.00,0.00
246878,B,3,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
246931,B,4,5,1,14,0.43,0.14,0.29,0.00,0.14,0.00
246947,B,4,5,1,14,0.57,0.00,0.29,0.00,0.14,0.00
246956,B,1,2,2,8,0.50,0.00,0.50,0.00,0.00,0.00
246967,B,3,4,1,8,0.50,0.00,0.50,0.00,0.00,0.00
246971,B,2,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
247237,B,2,4,1,11,0.36,0.00,0.36,0.00,0.00,0.27
247255,B,3,3,1,10,0.40,0.20,0.40,0.00,0.00,0.00
247280,B,2,4,1,10,0.40,0.20,0.40,0.00,0.00,0.00
247286,B,2,4,2,17,0.59,0.00,0.41,0.00,0.00,0.00
247301,B,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
247305,B,2,5,1,4,0.50,0.50,0.00,0.00,0.00,0.00
247521,B,2,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
247569,B,4,4,1,14,0.57,0.00,0.43,0.00,0.00,0.00
247658,B,2,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
247727,A,4,3,1,20,0.40,0.10,0.40,0.00,0.10,0.00
247800,B,3,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
247827,B,2,4,2,8,0.50,0.00,0.50,0.00,0.00,0.00
247856,C,3,3,2,4,0.50,0.00,0.00,0.00,0.50,0.00
247876,C,2,2,2,12,0.67,0.00,0.33,0.00,0.00,0.00
247885,C,2,3,2,8,0.75,0.00,0.25,0.00,0.00,0.00
247889,C,2,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
247909,A,1,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
247923,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
247928,A,5,4,1,18,0.56,0.00,0.44,0.00,0.00,0.00
247935,A,2,5,2,8,0.50,0.00,0.50,0.00,0.00,0.00
247977,A,3,3,1,2,0.50,0.00,0.50,0.00,0.00,0.00
247995,B,5,4,1,23,0.39,0.09,0.52,0.00,0.00,0.00
248001,A,3,5,1,12,0.42,0.42,0.17,0.00,0.00,0.00
248018,A,2,2,2,4,0.50,0.00,0.00,0.00,0.50,0.00
248037,A,2,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
248099,B,4,4,1,12,0.33,0.50,0.17,0.00,0.00,0.00
248121,A,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
248146,A,2,3,2,10,0.60,0.00,0.40,0.00,0.00,0.00
248181,B,4,4,1,10,0.40,0.20,0.40,0.00,0.00,0.00
248208,A,4,2,1,6,1.00,0.00,0.00,0.00,0.00,0.00
248224,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248238,B,4,3,1,8,0.75,0.25,0.00,0.00,0.00,0.00
248251,A,2,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
248258,A,2,2,2,2,0.00,0.00,0.00,0.00,1.00,0.00
248272,A,1,1,1,10,0.40,0.00,0.60,0.00,0.00,0.00
248279,A,2,3,2,6,0.67,0.00,0.00,0.00,0.33,0.00
248291,A,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248326,B,4,4,1,8,0.50,0.25,0.00,0.00,0.00,0.25
248336,A,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248343,A,3,4,1,16,0.63,0.13,0.25,0.00,0.00,0.00
248357,A,1,1,2,3,1.00,0.00,0.00,0.00,0.00,0.00
248372,A,3,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248387,A,2,4,2,11,0.82,0.00,0.09,0.09,0.00,0.00
248401,A,2,2,2,5,1.00,0.00,0.00,0.00,0.00,0.00
248421,A,1,1,2,8,0.75,0.00,0.25,0.00,0.00,0.00
248439,A,4,5,1,16,0.63,0.00,0.25,0.00,0.13,0.00
248441,A,2,2,1,4,0.50,0.00,0.00,0.00,0.50,0.00
248453,A,2,2,1,4,0.75,0.00,0.00,0.00,0.00,0.25
248457,A,1,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
248479,A,2,3,2,7,0.71,0.00,0.29,0.00,0.00,0.00
248483,A,2,1,2,8,0.75,0.00,0.25,0.00,0.00,0.00
248496,A,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248500,A,2,2,2,3,1.00,0.00,0.00,0.00,0.00,0.00
248522,A,2,2,2,4,0.00,1.00,0.00,0.00,0.00,0.00
248533,C,3,5,1,21,0.48,0.14,0.38,0.00,0.00,0.00
248539,A,1,2,2,3,1.00,0.00,0.00,0.00,0.00,0.00
248557,A,4,3,1,19,0.53,0.11,0.37,0.00,0.00,0.00
248563,B,3,5,1,15,0.60,0.27,0.13,0.00,0.00,0.00
248567,A,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248569,A,5,5,1,1,1.00,0.00,0.00,0.00,0.00,0.00
248577,A,1,1,2,4,0.25,0.00,0.75,0.00,0.00,0.00
248584,A,2,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
248589,A,1,2,2,4,0.50,0.00,0.50,0.00,0.00,0.00
248595,A,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248598,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248613,A,1,9,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248647,A,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
248660,A,1,1,2,4,0.50,0.00,0.50,0.00,0.00,0.00
248693,A,1,5,2,6,0.67,0.00,0.33,0.00,0.00,0.00
248700,A,2,3,1,10,0.60,0.00,0.20,0.00,0.20,0.00
248728,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
248740,A,1,2,1,3,1.00,0.00,0.00,0.00,0.00,0.00
248742,A,4,4,1,8,0.00,1.00,0.00,0.00,0.00,0.00
248765,A,2,3,1,4,0.50,0.00,0.00,0.00,0.50,0.00
248784,A,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
248789,A,1,3,2,10,0.40,0.00,0.60,0.00,0.00,0.00
248818,A,1,5,1,6,0.67,0.00,0.33,0.00,0.00,0.00
248869,A,4,5,1,16,0.50,0.13,0.38,0.00,0.00,0.00
248871,A,2,2,1,6,0.67,0.00,0.33,0.00,0.00,0.00
248885,A,1,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
248887,A,2,2,2,7,0.57,0.00,0.43,0.00,0.00,0.00
248990,A,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
249020,A,4,5,1,14,0.71,0.00,0.29,0.00,0.00,0.00
249105,A,4,9,1,12,0.83,0.00,0.17,0.00,0.00,0.00
249122,A,2,2,1,6,1.00,0.00,0.00,0.00,0.00,0.00
249301,B,1,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
249327,B,3,5,1,6,0.00,0.33,0.00,0.00,0.67,0.00
249340,B,3,4,1,22,0.55,0.00,0.45,0.00,0.00,0.00
249365,B,4,5,1,20,0.70,0.00,0.30,0.00,0.00,0.00
249378,B,3,5,1,8,0.50,0.50,0.00,0.00,0.00,0.00
249396,B,2,4,1,6,1.00,0.00,0.00,0.00,0.00,0.00
249420,B,3,4,2,5,1.00,0.00,0.00,0.00,0.00,0.00
249427,B,2,1,2,5,1.00,0.00,0.00,0.00,0.00,0.00
249444,B,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
249496,B,3,4,1,11,0.55,0.27,0.18,0.00,0.00,0.00
249533,B,2,3,2,6,1.00,0.00,0.00,0.00,0.00,0.00
249554,B,1,1,2,2,0.00,0.00,1.00,0.00,0.00,0.00
249558,B,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
249563,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
249583,B,3,4,1,6,1.00,0.00,0.00,0.00,0.00,0.00
250099,B,4,3,1,6,1.00,0.00,0.00,0.00,0.00,0.00
250142,C,3,5,1,14,0.57,0.14,0.29,0.00,0.00,0.00
250164,B,3,4,1,12,0.67,0.00,0.33,0.00,0.00,0.00
250186,B,4,4,1,12,0.67,0.17,0.17,0.00,0.00,0.00
250195,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250210,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250221,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250232,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250239,C,1,2,1,2,1.00,0.00,0.00,0.00,0.00,0.00
250276,C,3,4,2,10,0.40,0.00,0.60,0.00,0.00,0.00
250313,C,4,4,1,16,0.63,0.00,0.38,0.00,0.00,0.00
250324,C,2,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
250332,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250341,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250349,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250357,C,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250368,C,1,1,2,4,1.00,0.00,0.00,0.00,0.00,0.00
250386,B,4,4,1,6,1.00,0.00,0.00,0.00,0.00,0.00
250399,B,4,5,1,6,0.67,0.33,0.00,0.00,0.00,0.00
250407,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
250418,B,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250423,B,3,4,1,8,0.75,0.25,0.00,0.00,0.00,0.00
250429,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
250437,B,2,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
250462,C,3,4,1,14,0.57,0.14,0.29,0.00,0.00,0.00
250474,C,4,4,1,8,0.75,0.25,0.00,0.00,0.00,0.00
250481,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250493,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
250501,B,3,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
250512,C,2,4,1,4,1.00,0.00,0.00,0.00,0.00,0.00
250522,A,3,3,2,2,0.00,1.00,0.00,0.00,0.00,0.00
250546,C,2,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
250686,C,4,5,1,14,0.71,0.00,0.29,0.00,0.00,0.00
250732,A,4,4,1,16,0.50,0.13,0.38,0.00,0.00,0.00
250774,C,3,5,1,18,0.67,0.00,0.33,0.00,0.00,0.00
250834,C,5,4,1,20,0.60,0.00,0.40,0.00,0.00,0.00
250861,B,2,3,2,10,0.30,0.20,0.50,0.00,0.00,0.00
250893,C,4,4,1,8,0.75,0.25,0.00,0.00,0.00,0.00
250904,C,1,2,2,2,0.00,0.00,1.00,0.00,0.00,0.00
250930,C,2,4,1,4,0.50,0.00,0.50,0.00,0.00,0.00
250939,C,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
250956,B,3,3,1,20,0.50,0.00,0.50,0.00,0.00,0.00
250960,B,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
250980,B,4,5,1,34,0.74,0.00,0.26,0.00,0.00,0.00
251009,B,2,4,1,14,0.71,0.07,0.21,0.00,0.00,0.00
251016,B,2,3,2,9,0.67,0.00,0.33,0.00,0.00,0.00
251023,B,2,4,1,15,0.67,0.07,0.27,0.00,0.00,0.00
251024,A,2,5,1,10,0.40,0.40,0.20,0.00,0.00,0.00
251025,B,2,4,2,5,0.60,0.00,0.00,0.00,0.40,0.00
251026,A,2,5,1,6,0.33,0.67,0.00,0.00,0.00,0.00
251027,B,2,4,2,11,0.55,0.18,0.27,0.00,0.00,0.00
251028,B,2,4,2,11,0.82,0.00,0.18,0.00,0.00,0.00
251029,B,2,4,1,11,0.55,0.27,0.18,0.00,0.00,0.00
251030,B,2,5,1,8,1.00,0.00,0.00,0.00,0.00,0.00
251088,B,3,3,1,6,1.00,0.00,0.00,0.00,0.00,0.00
251094,A,3,5,1,13,0.31,0.23,0.46,0.00,0.00,0.00
251103,A,3,5,1,19,0.42,0.21,0.37,0.00,0.00,0.00
251120,A,3,5,1,9,0.78,0.22,0.00,0.00,0.00,0.00
251256,B,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
251278,A,4,6,1,6,0.00,1.00,0.00,0.00,0.00,0.00
251300,B,1,3,2,8,0.25,0.00,0.50,0.25,0.00,0.00
251497,C,2,5,1,7,0.71,0.00,0.29,0.00,0.00,0.00
251548,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
251584,C,2,1,2,7,0.71,0.00,0.29,0.00,0.00,0.00
251592,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
251616,C,3,4,2,4,1.00,0.00,0.00,0.00,0.00,0.00
251636,B,3,4,1,6,0.67,0.33,0.00,0.00,0.00,0.00
251663,B,4,4,1,12,0.50,0.17,0.17,0.00,0.17,0.00
251675,A,4,5,1,10,0.90,0.10,0.00,0.00,0.00,0.00
251682,C,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
251709,A,4,4,1,10,0.60,0.40,0.00,0.00,0.00,0.00
251741,B,4,4,1,10,0.80,0.20,0.00,0.00,0.00,0.00
251791,C,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
251800,C,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
251834,B,4,5,1,12,0.83,0.17,0.00,0.00,0.00,0.00
251844,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
251871,B,4,4,1,10,0.80,0.20,0.00,0.00,0.00,0.00
251898,A,2,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
251934,B,2,4,1,4,0.50,0.50,0.00,0.00,0.00,0.00
251937,C,3,4,1,8,0.50,0.25,0.25,0.00,0.00,0.00
251961,B,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
251968,A,1,2,1,2,0.00,1.00,0.00,0.00,0.00,0.00
251985,B,1,4,2,2,1.00,0.00,0.00,0.00,0.00,0.00
251991,A,3,5,1,3,0.33,0.67,0.00,0.00,0.00,0.00
252014,B,4,4,1,8,0.75,0.00,0.25,0.00,0.00,0.00
252024,B,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
252036,B,3,2,1,4,0.50,0.50,0.00,0.00,0.00,0.00
252042,B,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
252055,B,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
252060,A,3,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
252066,B,1,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
252067,B,3,4,2,20,0.60,0.00,0.40,0.00,0.00,0.00
252070,B,3,3,2,6,1.00,0.00,0.00,0.00,0.00,0.00
252095,A,4,4,1,18,0.56,0.11,0.33,0.00,0.00,0.00
252101,B,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
252108,B,1,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
252125,B,4,4,1,20,0.70,0.00,0.30,0.00,0.00,0.00
252131,B,4,5,1,12,0.83,0.00,0.00,0.00,0.17,0.00
252137,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
252141,B,3,4,2,9,0.78,0.00,0.22,0.00,0.00,0.00
252164,B,3,4,1,9,0.89,0.00,0.00,0.00,0.00,0.11
252201,B,2,4,2,6,1.00,0.00,0.00,0.00,0.00,0.00
252226,B,2,2,1,6,1.00,0.00,0.00,0.00,0.00,0.00
252388,B,3,5,1,20,0.40,0.10,0.50,0.00,0.00,0.00
252438,B,1,3,2,2,0.00,0.00,1.00,0.00,0.00,0.00
252443,B,1,4,1,4,0.00,0.50,0.50,0.00,0.00,0.00
252450,C,1,3,2,4,0.00,0.00,1.00,0.00,0.00,0.00
252455,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
252466,C,1,2,2,2,0.00,0.00,1.00,0.00,0.00,0.00
252480,A,4,4,1,18,0.56,0.11,0.33,0.00,0.00,0.00
252487,C,1,4,1,3,0.00,0.00,1.00,0.00,0.00,0.00
252490,C,1,3,2,2,0.00,0.00,1.00,0.00,0.00,0.00
252492,C,1,3,2,4,0.00,0.00,1.00,0.00,0.00,0.00
252494,C,5,5,2,44,0.45,0.00,0.55,0.00,0.00,0.00
252500,C,3,4,2,4,0.50,0.00,0.00,0.00,0.50,0.00
252507,C,3,4,1,10,0.00,0.00,1.00,0.00,0.00,0.00
252524,B,5,4,1,12,0.67,0.33,0.00,0.00,0.00,0.00
252533,B,3,5,2,19,0.53,0.05,0.42,0.00,0.00,0.00
252539,C,4,5,1,16,0.75,0.00,0.25,0.00,0.00,0.00
252542,B,4,5,1,30,0.57,0.03,0.40,0.00,0.00,0.00
252767,C,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
252771,C,2,3,2,10,0.60,0.00,0.40,0.00,0.00,0.00
252775,C,2,4,2,16,0.50,0.00,0.50,0.00,0.00,0.00
252778,A,2,3,1,2,0.00,1.00,0.00,0.00,0.00,0.00
252781,C,4,4,1,14,0.71,0.00,0.29,0.00,0.00,0.00
252785,B,2,4,1,10,0.40,0.20,0.40,0.00,0.00,0.00
252789,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
252793,C,4,3,1,16,0.50,0.00,0.50,0.00,0.00,0.00
253456,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
253460,A,2,4,1,2,0.00,1.00,0.00,0.00,0.00,0.00
253463,C,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253469,C,2,3,1,2,0.00,0.00,1.00,0.00,0.00,0.00
253490,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253495,C,2,4,1,8,0.50,0.25,0.25,0.00,0.00,0.00
253497,C,1,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253500,B,2,5,1,4,0.50,0.50,0.00,0.00,0.00,0.00
253501,C,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253502,C,2,4,1,2,1.00,0.00,0.00,0.00,0.00,0.00
253504,C,2,3,1,6,0.67,0.00,0.33,0.00,0.00,0.00
253506,A,3,4,1,8,0.50,0.25,0.25,0.00,0.00,0.00
253507,C,2,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253509,C,2,9,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253512,A,4,5,1,10,0.40,0.40,0.20,0.00,0.00,0.00
253514,C,2,4,2,10,0.60,0.00,0.30,0.10,0.00,0.00
253515,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
253517,A,3,4,1,8,0.50,0.25,0.25,0.00,0.00,0.00
253518,C,4,4,1,16,0.75,0.00,0.25,0.00,0.00,0.00
253526,C,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
253738,C,2,3,1,8,0.75,0.00,0.25,0.00,0.00,0.00
253740,A,3,1,2,12,0.67,0.00,0.33,0.00,0.00,0.00
253744,A,1,1,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253746,A,2,4,1,4,0.00,1.00,0.00,0.00,0.00,0.00
253747,A,2,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253748,A,1,2,2,2,0.00,0.00,1.00,0.00,0.00,0.00
253752,A,2,3,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253753,A,2,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
253754,A,1,2,2,6,0.67,0.00,0.33,0.00,0.00,0.00
253766,A,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
253768,A,2,3,1,2,1.00,0.00,0.00,0.00,0.00,0.00
253776,A,2,1,2,5,0.40,0.00,0.40,0.20,0.00,0.00
253783,A,2,2,2,10,0.80,0.00,0.20,0.00,0.00,0.00
253787,B,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
253791,B,2,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
253796,B,1,2,1,3,1.00,0.00,0.00,0.00,0.00,0.00
253801,B,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
253802,B,2,2,1,4,1.00,0.00,0.00,0.00,0.00,0.00
253862,B,1,2,2,3,0.67,0.00,0.33,0.00,0.00,0.00
253959,B,3,2,2,8,0.75,0.00,0.25,0.00,0.00,0.00
253961,B,2,3,2,6,0.67,0.00,0.00,0.00,0.33,0.00
253966,B,2,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253968,B,2,5,2,4,1.00,0.00,0.00,0.00,0.00,0.00
253970,B,2,3,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253973,C,2,2,2,10,0.80,0.00,0.20,0.00,0.00,0.00
253974,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253977,C,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
253979,C,2,1,1,4,1.00,0.00,0.00,0.00,0.00,0.00
253982,C,3,4,2,12,0.67,0.00,0.33,0.00,0.00,0.00
253985,C,4,5,1,10,0.80,0.00,0.20,0.00,0.00,0.00
253986,C,2,2,2,5,1.00,0.00,0.00,0.00,0.00,0.00
253990,A,3,5,1,8,0.50,0.25,0.25,0.00,0.00,0.00
253992,C,2,2,2,2,0.00,0.00,0.00,0.00,1.00,0.00
253995,C,2,3,1,4,1.00,0.00,0.00,0.00,0.00,0.00
253997,B,2,4,2,5,1.00,0.00,0.00,0.00,0.00,0.00
253999,B,2,2,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254001,B,3,3,1,6,0.67,0.00,0.00,0.00,0.33,0.00
254013,B,2,2,1,6,1.00,0.00,0.00,0.00,0.00,0.00
254020,B,1,1,2,2,1.00,0.00,0.00,0.00,0.00,0.00
254039,B,2,3,2,4,1.00,0.00,0.00,0.00,0.00,0.00
254050,B,2,2,2,5,1.00,0.00,0.00,0.00,0.00,0.00
254064,B,5,3,1,10,0.70,0.00,0.20,0.10,0.00,0.00
254084,B,5,4,1,8,0.75,0.00,0.00,0.00,0.25,0.00
254088,B,1,2,2,4,1.00,0.00,0.00,0.00,0.00,0.00
254090,C,2,2,1,12,0.67,0.00,0.33,0.00,0.00,0.00
254091,C,2,3,1,13,0.69,0.00,0.31,0.00,0.00,0.00
254096,B,3,4,1,10,0.60,0.20,0.20,0.00,0.00,0.00
254097,A,2,3,1,4,0.00,1.00,0.00,0.00,0.00,0.00
